PCP,TMPMX,TMPMN,SOLAR,RH,WIND,DewTmp,
1.414,12.94,9.268,3.392,0.878,4.39,,
2.228,9.96,7.363,3.166,0.853,5.325,,
1.531,14.839,2.927,14.726,0.797,5.267,,
0,17.175,6.443,16.39,0.597,4.523,,
0,12.057,1.862,16.67,0.553,4.223,,
0,16.712,3.984,16.055,0.697,4.636,,
0.285,21.132,11.934,10.076,0.8,6.192,,
0,24.408,10.639,15.736,0.77,2.352,,
0.086,23.278,13.282,14.939,0.812,3.405,,
0.167,22.059,13.609,12.289,0.759,6.016,,
9.045,19.581,13.72,15.48,0.768,5.179,,
1.007,14.572,4.725,8.091,0.764,6.429,,
0.245,4.795,0.892,10.49,0.706,5.401,,
0.027,9.247,-2.004,17.14,0.693,3.163,,
0.122,8.816,0.278,8.962,0.73,2.931,,
32.748,5.997,3.425,2.547,0.934,3.947,,
0.535,10.159,2.767,8.938,0.912,2.985,,
1.459,13.377,6.645,15.752,0.835,3.008,,
0,12.536,3.559,13.067,0.773,2.546,,
5.594,9.553,6.491,3.759,0.895,3.962,,
1.454,11.479,7.664,5.156,0.936,3.378,,
12.979,12.363,9.091,3.267,0.948,3.767,,
5.536,13.588,11.76,1.984,0.963,2.394,,
10.317,14.928,8.789,9.353,0.878,6.18,,
0,13.119,3.884,19.05,0.706,5.133,,
0,15.843,2.683,19.538,0.756,2.196,,
0,17.054,5.374,19.109,0.776,2.627,,
0,18.907,6.846,19.628,0.71,2.487,,
0,20.065,5.271,20.159,0.634,1.819,,
0,21.166,6.217,20.016,0.604,1.88,,
0,20.194,8.382,19.556,0.65,2.649,,
0.168,19.439,10.202,18.039,0.651,2.794,,
0,19.487,10.872,19.62,0.64,3.468,,
0.235,14.54,5.779,9.054,0.717,4.739,,
0.788,11.663,4.092,14.094,0.7,2.96,,
0,15.86,1.944,17.961,0.732,1.378,,
0,17.43,4.787,20.522,0.704,2.377,,
0,19.24,7.843,20.925,0.723,5.813,,
2.041,16.981,14.701,4.51,0.853,5.38,,
2.674,17.561,15.509,3.567,0.911,5.271,,
63.551,17.783,10.684,11.019,0.889,5.649,,
0.031,16.796,7.498,18.312,0.681,5.48,,
0,22.294,6.535,20.711,0.714,2.131,,
0,24.459,11.608,21.637,0.687,3.332,,
0.113,21.207,13.578,13.567,0.793,3.279,,
0.01,24.383,12.959,20.997,0.8,2.585,,
19.01,20.897,9.379,13.314,0.792,5.867,,
0,15.21,4.99,22.753,0.614,5.585,,
0,17.109,4.364,22.717,0.577,2.655,,
0.106,13.758,6.874,9.756,0.676,3.312,,
0.053,19.699,1.794,21.685,0.756,1.829,,
0.438,20.438,8.84,16.124,0.671,4.017,,
6.619,11.192,-0.171,3.133,0.793,5.638,,
0.711,7.713,-0.859,21.256,0.668,5.74,,
0,15.545,-4.081,24.624,0.45,2.402,,
0,22.497,2.82,24.26,0.646,3.168,,
1.377,17.83,6.917,8.993,0.617,5.717,,
0.124,13.123,-0.286,23.496,0.566,2.851,,
0,14.795,0.179,25.258,0.524,2.863,,
0.01,17.144,1.134,24.325,0.516,2.693,,
3.735,17.398,3.835,24.239,0.721,3.063,,
0.134,18.466,5.259,23.83,0.69,3.051,,
0.918,21.912,8.027,21.511,0.748,1.988,,
0.058,24.012,10.344,24.865,0.554,2.251,,
0,24.936,13.63,24.923,0.539,4.249,,
0,28.042,10.371,24.946,0.645,3.892,,
0.223,28.792,17.218,24.943,0.596,6.802,,
0.888,25.596,16.459,12.077,0.71,5.505,,
0.007,17.69,10.362,13.331,0.475,6.403,,
0,23.992,9.895,24.798,0.525,4.868,,
0,26.399,5.413,26.072,0.629,1.862,,
0,30.363,11.544,25.957,0.603,2.085,,
0,33.229,16.192,26.006,0.523,3.16,,
0.00E+00,32.418,16.446,26.381,0.491,3.943,,
0.00E+00,32.124,16.849,25.386,0.485,3.942,,
1.554,27.593,16.185,21.492,0.657,4.57,,
0.118,22.896,11.132,25.861,0.616,3.546,,
0.00E+00,28.707,8.609,27.188,0.518,2.325,,
0,26.583,12.431,27.051,0.557,3.434,,
0,28.168,11.197,26.875,0.622,2.067,,
0,30.289,10.352,27.315,0.506,1.912,,
0.00E+00,32.303,11.963,27.413,0.561,1.329,,
0.00E+00,29.98,16.228,27.119,0.574,2.556,,
0,32.359,15.067,26.958,0.466,2.639,,
0,30.472,17.738,27.494,0.359,3.849,,
2.228,26.339,16.412,12.601,0.597,3.658,,
8.744,32.154,17.753,18.899,0.779,4.135,,
4.113,30.876,20.062,24.725,0.627,4.993,,
8.95,26.095,17.288,11.194,0.841,2.777,,
0.01,30.628,15.849,25.908,0.696,2.843,,
0,28.027,16.731,25.011,0.638,2.935,,
1.796,25.575,13.372,24.506,0.704,2.639,,
6.475,24.997,17.83,24.474,0.862,2.359,,
0.728,30.772,13.167,24.233,0.714,0.812,,
7.145,27.27,15.921,25.441,0.749,1.789,,
5.797,29.657,16.759,27.53,0.793,2.022,,
7.66,28.755,16.983,25.937,0.734,1.98,,
0.604,31.823,16.285,24.382,0.723,1.525,,
0.762,33.365,18.45,18.152,0.652,2.178,,
3.842,32.742,18.752,18.13,0.723,1.601,,
25.238,27.383,16.057,24.448,0.855,1.499,,
2.836,32.082,18.431,23.989,0.791,1.803,,
0.117,35.959,21.1,26.745,0.58,2.978,,
0,34.736,20.927,25.6,0.486,4.057,,
13.942,32.202,19.859,23.67,0.716,3.854,,
0.148,34.531,20.773,26.98,0.637,3.818,,
5.219,33.897,20.885,27.581,0.63,2.176,,
5.105,34.679,19.988,22.065,0.683,3.018,,
3.083,31.573,20.97,19.807,0.761,3.023,,
5.819,30.736,19.538,23.728,0.769,3.193,,
3.547,32.692,19.885,23.787,0.714,4.512,,
0.048,33.909,22.442,25.357,0.56,5.84,,
5.85,30.2,21.916,20.046,0.716,5.481,,
12.71,27.433,20.284,11.788,0.82,3.34,,
11.185,28.344,17.791,22.622,0.851,2.457,,
4.017,31.799,20.361,24.982,0.803,2.228,,
0.845,32.865,20.535,25.901,0.742,3.969,,
3.97E+00,30.856,21.122,26.914,0.666,3.637,,
5.054,31.003,20.058,24.261,0.773,2.473,,
5.898,29.984,16.691,26.858,0.629,4.112,,
0,31.343,15.887,29.966,0.479,2.49,,
0,32.128,15.373,30.171,0.463,2.192,,
0,32.236,18.182,19.965,0.53,2.128,,
3.69E+00,32.501,20.063,23.273,0.637,2.351,,
10.468,29.295,20.948,9.843,0.855,2.017,,
35.323,28.097,20.965,17.938,0.906,3.526,,
23.154,26.577,21.325,20.648,0.933,2.763,,
78.183,29.354,22.662,19.104,0.918,1.748,,
13.884,30.086,22.878,23.85,0.89,1.475,,
0.865,36.744,21.59,22.877,0.736,1.268,,
0.237,35.469,22.569,20.517,0.643,1.763,,
8.652,34.076,20.468,21.823,0.816,2.172,,
5.637,34.137,22.325,28.055,0.781,1.884,,
7.522,36.59,21.82,26.735,0.733,1.43,,
0,36.037,22.671,28.254,0.671,2.38,,
0.027,34.406,25.177,21.858,0.628,4.854,,
0,35.508,23.766,28.745,0.613,3.16,,
0.268,36.355,23.344,28.27,0.627,3.429,,
3.138,38.117,24.307,28.345,0.628,2.443,,
3.423,35.314,22.779,17.825,0.693,1.331,,
0,36.258,22.584,27.775,0.547,2.546,,
0,34.077,21.178,29.8,0.446,3.913,,
0,36.282,20.228,29.072,0.369,2.127,,
0,35.939,21.409,29.345,0.379,3.159,,
0,33.933,21.772,24.742,0.472,3.544,,
41.336,30.839,22.741,15.002,0.803,4.059,,
1.08,34.657,19.032,28.053,0.678,2.351,,
2.462,37.136,22.732,25.805,0.577,2.105,,
6.472,38.023,22.108,26.341,0.694,2.895,,
0,37.549,25.221,24.212,0.528,4.697,,
0,37.973,26.227,19.067,0.515,5.386,,
0,37.489,25.078,27.01,0.497,4.798,,
0.003,36.37,24.761,24.222,0.566,4.515,,
13.723,32.219,23.769,25.655,0.763,3.898,,
15.821,29.296,22.653,24.199,0.852,3.629,,
5.354,32.193,23.175,11.217,0.753,3.245,,
0.003,36.978,25.325,23.288,0.549,4.428,,
0.00E+00,37.851,25.129,24.938,0.488,4.414,,
8.085,36.101,25.392,22.63,0.617,3.179,,
1.126,32.601,19.098,27.683,0.521,2.643,,
0,36.527,19.233,27.204,0.366,1.979,,
0.105,34.35,23.367,20.969,0.439,3.18,,
33.943,34.498,22.47,17.429,0.695,4.495,,
0,38.525,25.082,26.407,0.5,4.813,,
0.282,37.526,24.096,25.314,0.525,3.425,,
0.045,34.613,22.006,18.148,0.471,2.633,,
0,34.169,22.248,15.771,0.537,1.748,,
0,35.964,22.252,17.294,0.527,1.587,,
5.824,34.02,23.098,24.528,0.627,2.334,,
11.123,33.988,22.535,26.98,0.765,2.505,,
1.069,38.064,22.484,27.718,0.544,2.378,,
0,37.795,24.015,24.326,0.4,2.729,,
0.00E+00,37.598,24.221,13.68,0.446,2.212,,
0.446,39.014,25.222,13.719,0.516,2.111,,
0,40.366,24.705,18.68,0.414,2.007,,
0.29,39.836,27.969,18.882,0.373,2.447,,
3.365,40.299,23.934,23.121,0.51,2.38,,
0.021,37.648,26.292,18.05,0.418,2.959,,
0,40.4,26.254,24.397,0.401,2.542,,
0,40.359,27.108,25.755,0.387,2.917,,
0,41.111,25.468,26.555,0.323,2.654,,
0,39.316,24.541,12.916,0.406,1.533,,
6.396,38.657,23.742,12.166,0.624,1.345,,
2.42,38.094,25.03,10.36,0.618,2.84,,
0,39.422,26.523,24.278,0.413,3.613,,
0.142,38.23,26.921,13.612,0.428,2.902,,
6.226,39.632,24.319,10.267,0.624,1.487,,
10.619,42.213,23.022,20.154,0.635,1.324,,
0.73,39.032,25.646,15.296,0.607,2.112,,
4.559,38.186,26.122,13.711,0.533,3.511,,
0,39.157,28.575,22.88,0.383,3.685,,
0,40.216,27.251,25.356,0.396,4.189,,
0,40.825,26.489,25.801,0.385,4.27,,
0,41.468,27.302,25.536,0.361,3.949,,
0,41.675,28.065,24.83,0.334,2.826,,
0.00E+00,40.868,25.955,25.231,0.305,2.59,,
0,41.158,26.449,25.195,0.319,3.333,,
0.127,38.868,27.47,16.758,0.354,3.09,,
0,39.072,26.744,18.664,0.387,2.947,,
0,39.893,25.981,8.978,0.373,1.881,,
3.807,36.355,23.912,18.698,0.524,2.263,,
0,38.404,28.132,22.968,0.374,3.976,,
0,38.521,26.682,21.144,0.426,4.553,,
2.614,34.432,24.124,16.266,0.608,3.195,,
2.436,32.721,19.559,15.415,0.626,1.915,,
0,34.812,19.806,12.224,0.5,1.75,,
10.743,29.405,22.399,18.312,0.736,2.004,,
6.743,26.62,20.06,12.267,0.82,1.898,,
0.134,33.959,19.724,23.082,0.55,2.76,,
0,34.749,16.495,24.648,0.299,2.118,,
0,36.729,18.064,24.036,0.321,1.845,,
0,36.678,20.438,21.448,0.385,2.018,,
0,36.193,20.832,19.766,0.351,2.214,,
0,35.229,23.041,8.975,0.372,2.579,,
8.865,31.7,23.165,12.552,0.508,2.363,,
2.319,34.801,20.249,20.702,0.665,1.866,,
0.014,39.169,20.569,17.234,0.486,1.646,,
0.161,36.457,22.32,14.315,0.499,2.77,,
0.034,36.383,18.337,17.388,0.666,1.817,,
0,36.239,19.804,20.37,0.577,2.252,,
0.232,37.988,22.352,20.671,0.493,2.175,,
0.47,36.934,24.56,17.943,0.541,3.519,,
20.931,32.403,22.357,6.774,0.81,3.808,,
15.551,36.016,22.479,18.745,0.745,4.669,,
0.017,39.116,23.613,19.646,0.633,3.151,,
17.757,31.356,23.079,9.766,0.815,3.163,,
0.137,29.373,17.269,18.171,0.665,2.807,,
0,32.673,15.337,22.061,0.508,1.229,,
0,29.87,16.016,21.764,0.422,2.326,,
0,27.134,15.406,22.221,0.48,3.149,,
0,28.509,13.562,22.081,0.47,2.053,,
0,33.279,14.612,21.566,0.465,1.556,,
0,32.875,18.081,21.217,0.433,2.508,,
0,30.95,18.753,20.374,0.485,2.787,,
6.642,29.231,20.059,17.65,0.626,3.146,,
1.50E+00,33.502,20.665,19.498,0.69,2.836,,
1.62E+00,30.073,18.291,20.787,0.625,4.241,,
0,27.39,14.355,21.305,0.359,4.008,,
0,31.105,12.134,21.257,0.36,1.878,,
0,31.752,15.658,20.675,0.298,3.123,,
0,24.369,10.571,20.974,0.251,4.3,,
0,26.057,7.934,20.657,0.296,2.109,,
0,33.563,12.979,20.244,0.273,3.154,,
0,26.343,14.519,20.613,0.231,4.276,,
0,27.273,9.086,20.327,0.243,2.106,,
0,30.584,12.707,19.79,0.281,4.409,,
0,31.894,19.445,19.275,0.439,5.836,,
0,31.493,16.463,19.327,0.486,3.072,,
0,21.986,9.805,19.069,0.484,4.221,,
0.007,22.204,8.467,18.759,0.618,2.957,,
0,24.877,8.891,19.453,0.478,2.424,,
0,25.987,10.478,18.595,0.269,3.303,,
0,26.276,12.466,17.981,0.511,3.795,,
0.045,27.207,18.319,13.095,0.671,4.631,,
0.867,27.674,15.116,16.758,0.624,3.018,,
1.839,28.783,15.069,11.476,0.605,2.235,,
15.706,21.84,15.838,6.426,0.852,2.645,,
9.131,20.052,10.459,14.887,0.759,4.486,,
0,20.074,7.016,18.177,0.421,3.347,,
0,20.175,8.683,9.801,0.328,4.043,,
5.073,17.947,15.41,2.24,0.725,4.051,,
3.741,23.331,15.755,8.982,0.85,3.222,,
3.102,20.984,16.217,5.508,0.913,1.945,,
0.956,25.528,17.884,15.703,0.773,4.38,,
0,20.723,11.73,16.924,0.568,3.628,,
0,23.413,7.212,16.932,0.436,1.936,,
0,26.358,13.983,16.228,0.503,5.197,,
0,28.241,17.604,15.689,0.6,5.301,,
0,26.979,17.315,15.231,0.616,5.248,,
0,26.862,15.795,15.812,0.63,4.17,,
0,26.856,15.661,12.448,0.562,2.775,,
0,28.621,15.152,15.094,0.491,1.821,,
0,30.299,14.874,15.489,0.578,1.84,,
0,24.164,17.247,15.747,0.504,4.334,,
0,21.499,8.432,15.744,0.329,3.39,,
0,21.996,9.492,9.839,0.337,4.547,,
4.455,19.917,16.641,4.064,0.769,4.6,,
29.304,17.566,8.804,1.053,0.937,4.326,,
7.165,11.478,3.548,14.391,0.721,6.476,,
0,14.103,0.358,15.746,0.571,1.959,,
0.00E+00,16.164,2.121,15.577,0.592,2.108,,
0,18.201,4.96,15.218,0.559,3.157,,
0.185,18.344,9.02,9.251,0.737,4.265,,
10.667,22.89,14.935,6.725,0.841,6.278,,
42.016,18.019,12.065,3.112,0.946,2.96,,
0.913,14.859,3.854,13.615,0.75,2.936,,
0.072,16.966,7.174,8.779,0.719,3.281,,
6.151,11.617,4.395,12.623,0.833,4.557,,
0,15.872,3.68,14.153,0.685,2.097,,
0,17.049,5.504,14.03,0.652,3.464,,
1.693,15.77,9.762,2.377,0.818,5.929,,
4.607,20.8,15.9,4.578,0.917,3.446,,
4.97,19.599,18.551,1.986,0.917,4.947,,
67.446,18.777,8.095,2.857,0.916,5.628,,
1.782,9.921,6.979,2.221,0.901,3.427,,
3.718,9.738,7.018,2.138,0.927,3.241,,
0.117,9.748,1.683,12.502,0.771,4.353,,
0,12.938,1.954,10.888,0.657,2.25,,
0,12.875,3.169,12.97,0.667,2.634,,
0,11.783,2.072,13.446,0.706,3.437,,
0,16.097,2.561,13.18,0.714,2.975,,
0,20.792,9.75,13.049,0.716,3.736,,
0,19.354,8.001,12.905,0.581,2.237,,
0.41,16.896,10.2,3.685,0.769,4.769,,
19.163,18.099,16.308,2.397,0.91,5.661,,
0.948,16.646,12.927,8.882,0.899,3.265,,
0.216,18.732,10.16,12.28,0.817,3.223,,
0,14.817,5.845,12.964,0.612,2.398,,
0,17.807,5.945,12.681,0.695,1.651,,
0,17.327,9.559,12.661,0.692,3.071,,
0,15.421,7.055,12.457,0.561,4.246,,
11.086,9.981,4.654,1.521,0.707,5.35,,
19.659,6.142,4.373,0.548,0.939,5.223,,
1.143,5.284,-2.073,11.699,0.719,6.219,,
0,7.337,-1.961,12.96,0.58,1.879,,
0,10.078,-1.721,11.749,0.6,2.556,,
1.964,7.481,4.213,3.944,0.741,4.391,,
49.562,16.073,6.756,0.9,0.942,6.078,,
3.766,13.273,5.937,8.087,0.84,4.146,,
0,10.83,3.214,9.355,0.868,2.24,,
0.336,15.529,6.973,12.299,0.868,3.063,,
0.891,12.284,8.161,3.267,0.919,5.427,,
16.315,20.013,10.439,0.786,0.945,6.101,,
21.906,9.641,5.422,0.576,0.928,5.133,,
32.272,6.174,4.442,0.747,0.952,4.769,,
2.005,5.775,0.019,8.166,0.863,4.262,,
0,5.623,-0.315,12.704,0.685,4.907,,
0,6.823,-1.276,12.582,0.722,4.303,,
0,7.628,-0.04,8.041,0.839,3.962,,
0.841,10.906,4.869,4.153,0.903,4.679,,
0.098,7.075,-1.104,11.063,0.7,5.458,,
2.40E-02,5.805,-1.494,9.663,0.65,3.644,,
1.447,6.922,1.298,10.603,0.81,1.817,,
0.185,6.556,0.743,9.322,0.883,2.838,,
0,4.622,-2.378,8.75,0.584,4.03,,
4.815,2.288,-2.946,1.422,0.71,5.618,,
7.657,-1.43,-5.054,8.197,0.87,4.794,,
0.165,0.356,-6.009,10.471,0.644,3.669,,
0,2.451,-5.197,12.289,0.632,3.325,,
0,3.89,-6.585,13.239,0.706,2.502,,
0,8.202,-3.98,13.417,0.667,3.717,,
1.2,14.09,3.65,8.382,0.825,7.094,,
0,7.073,-3.41,13.491,0.544,5.406,,
0,8.268,-2.12,13.288,0.542,3.248,,
0,12.966,-0.605,13.69,0.805,3.916,,
3.203,12.069,7.88,3.167,0.89,6.887,,
1.68E+00,17.445,12.012,11.019,0.838,4.954,,
0.058,15.213,6.703,10.344,0.829,3.811,,
1.16,17.607,10.324,13.54,0.762,4.496,,
0,10.988,1.335,13.25,0.551,5.419,,
0,7.812,-2.265,14.529,0.644,3.053,,
0,10.901,-2.994,14.577,0.557,2.713,,
0,14.728,1.128,14.597,0.546,4.648,,
0,9.753,4.562,14.056,0.58,5.694,,
0,5.758,0.72,15.21,0.509,5.719,,
0,10.922,-2.112,14.952,0.427,4.459,,
0,15.024,-2.043,14.873,0.512,2.353,,
0,17.271,5.657,14.759,0.598,5.744,,
0,18.281,9.341,12.918,0.741,6.956,,
2.496,17.267,14.1,5.448,0.785,7.837,,
1.31,18.25,16.009,2.552,0.798,6.808,,
0.86,20.184,16.29,4.291,0.821,4.25,,
3.837,17.358,1.205,2.668,0.864,5.154,,
1.167,5.631,2.14,2.967,0.855,2.545,,
1.528,5.516,-1.705,8.566,0.792,6.255,,
1.842,3.509,1.344,6.001,0.698,5.281,,
0.048,4.078,-5.707,15.382,0.473,4.384,,
1.643,5.738,-2.475,11.908,0.663,4.223,,
0.151,12.536,0.665,14.798,0.796,2.692,,
0.172,10.837,3.782,7.481,0.857,2.611,,
0.451,13.71,2.896,5.425,0.865,2.973,,
7.29,10.042,-6.467,15.591,0.657,7.934,,
0,13.021,-6.116,17.027,0.332,3.098,,
0,15.924,0.991,17.257,0.661,4.254,,
1.615,20.038,11.11,13.409,0.694,8.344,,
0,12.644,0.779,17.523,0.502,4.887,,
0,18.719,3.051,17.484,0.447,5.605,,
1.292,14.77,11.074,3.47,0.822,4.774,,
33.55,13.95,8.785,1.005,0.963,3.232,,
3.61,11.983,4.715,9.284,0.851,4.957,,
0,14.765,3.625,17.685,0.684,2.896,,
0,19.187,2.418,18.034,0.63,2.537,,
0,18.986,9.261,18.491,0.52,6.962,,
0.299,15.573,7.671,18.429,0.622,6.167,,
0,14.229,2.041,18.086,0.593,2.867,,
0,18.258,3.75,18.606,0.556,2.134,,
0,18.494,6.839,13.539,0.64,3.167,,
0,22.306,12.439,14.976,0.757,3.713,,
0,22.46,7.467,18.92,0.728,2.394,,
0.1,20.711,11.893,17.06,0.759,2.793,,
1.059,20.119,11.562,6.164,0.874,4.172,,
11.553,18.539,15.422,2.465,0.888,6.32,,
3.945,16.704,4.033,17.112,0.798,5.883,,
0.069,12.967,0.768,18.725,0.738,3.501,,
0.021,17.737,4.468,17.898,0.836,2.623,,
0,17.335,2.826,20.254,0.79,2.8,,
0,21.352,8.454,19.924,0.665,4.858,,
6.702,17.624,10.846,4.211,0.832,5.277,,
0.319,16.31,4.722,18.859,0.651,3.544,,
0,21.55,4.702,21.207,0.573,3.539,,
0,24.391,11.957,20.344,0.576,7.325,,
3.989,21.152,8.199,21.611,0.638,4.978,,
0,12.121,1.454,20.637,0.514,4.191,,
0,11.02,-2.006,22.386,0.416,4.396,,
0,15.82,-1.509,22.407,0.444,2.162,,
0,16.025,5.427,14.957,0.531,3.423,,
16.668,11.654,8.86,2.414,0.678,3.518,,
4.594,9.413,1.813,14.355,0.781,6.471,,
0,15.76,-0.452,22.174,0.607,3.243,,
0,22.401,6.62,22.917,0.505,4.286,,
0,23.794,9.529,23.127,0.483,5.397,,
0,22.07,10.1,22.951,0.676,5.272,,
1.957,19.995,15.504,5.522,0.822,5.675,,
0.436,23.567,16.765,16.936,0.834,6.329,,
8.782,23.989,9.654,23.626,0.62,3.289,,
0,22.784,8.537,23.01,0.459,2.902,,
0,22.285,8.528,19.941,0.516,3.652,,
0.263,26.381,15.789,12.413,0.665,6.008,,
18.965,23.36,5.613,3.142,0.783,6.938,,
0.295,15.452,0.858,19.549,0.692,3.652,,
3.588,14.872,8.208,4.267,0.925,3.487,,
15.978,19.735,15.391,3.996,0.949,4.89,,
6.631,22.953,6.451,22.396,0.675,3.874,,
0,24.459,9.901,24.86,0.562,3.502,,
0,27.035,14.063,24.642,0.584,4.344,,
0.762,25.24,19.478,11.669,0.835,5.534,,
1.872,24.393,9.768,24.489,0.511,4.351,,
0,27.62,5.904,25.317,0.6,1.254,,
0,26.64,11.898,23.16,0.527,2.424,,
0,23.846,13.269,15.655,0.621,1.891,,
3.672,21.581,6.629,10.133,0.759,6.438,,
0.041,15.767,4.699,18.738,0.48,6.062,,
0,21.791,6.918,25.437,0.507,4.761,,
0,26.248,8.476,25.995,0.637,1.874,,
0,27.382,10.481,25.344,0.561,1.958,,
0.076,24.193,12.98,14,0.66,2.606,,
1.308,25.324,11.33,19.867,0.803,3.443,,
6.892,22.804,13.811,6.756,0.82,3.647,,
1.856,22.365,10.798,24.069,0.682,4.27,,
0.043,21.584,4.077,27.242,0.657,2.868,,
0,27.555,10.267,26.775,0.57,3.892,,
0,29.725,15.264,26.038,0.571,4.963,,
0.055,31.077,19.095,22.564,0.552,4.722,,
0,27.018,16.601,26.765,0.543,3.362,,
0,27.559,9.344,27.496,0.561,3.576,,
0.003,24.141,16.151,27.5,0.511,4.984,,
0,27.605,8.888,27.54,0.646,3.323,,
0,23.142,8.984,28.081,0.446,4.641,,
0,26.332,9.7,26.976,0.464,2.734,,
4.985,23.908,14.679,13.873,0.598,3.825,,
21.32,19.619,11.874,8.899,0.862,3.293,,
0.014,26.471,10.604,26.23,0.679,2.586,,
1.023,24.904,12.047,16.966,0.576,4.361,,
0.542,25.231,12.967,26.735,0.636,4.668,,
0,25.346,11.494,28.272,0.501,3.61,,
0,28.701,10.859,28.204,0.58,2.022,,
0,30.331,15.056,25.738,0.497,2.844,,
0,30.169,16.427,26.563,0.562,5.046,,
1.765,32.707,20.076,16.533,0.683,6.004,,
0.426,33.11,20.311,21.16,0.678,2.836,,
0,31.582,13.155,28.883,0.402,2.502,,
0,31.143,16.787,21.6,0.404,1.821,,
3.021,29.42,15.787,21.493,0.691,2.629,,
0,31.451,15.407,27.554,0.489,2.308,,
0,31.022,17.114,28.81,0.459,3.413,,
0,32.443,17.449,29.026,0.417,4.067,,
1.039,29.635,18.414,10.918,0.611,2.047,,
0,34.25,14.275,26.686,0.573,1.74,,
0,33.908,17.111,28.946,0.423,2.238,,
0,33.158,17.955,26.92,0.446,2.824,,
0,32.135,18.987,26.706,0.418,3.24,,
25.26,30.443,18.4,20.648,0.708,2.493,,
0.069,26.071,15.492,12.366,0.536,4.19,,
0.00E+00,29.676,15.752,25.252,0.432,4.576,,
0.45,26.551,17.156,8.829,0.62,3.19,,
0.014,30.276,13.898,27.677,0.597,2.924,,
0,29.796,12.539,29.905,0.345,2.977,,
0,31.766,11.259,30.548,0.345,2.829,,
0,32.129,15.463,29.826,0.391,3.868,,
0,31.724,18.174,25.221,0.534,4.444,,
2.403,31.359,20.328,27.177,0.594,4.737,,
0.185,33.461,21.164,23.75,0.565,4.403,,
2.276,32.354,19.675,21.066,0.565,3.214,,
4.848,31.579,20.279,25.963,0.637,2.504,,
15.757,28.117,19.06,19.486,0.849,3.136,,
9.474,30.613,18.656,27.127,0.675,3.383,,
0,31.407,14.291,30.107,0.402,2.767,,
0,36.871,16.893,29.548,0.452,1.818,,
0,37.265,18.759,29.394,0.47,1.811,,
0,40.217,21.07,29.254,0.415,2.708,,
0.112,38.735,23.789,29.137,0.378,3.308,,
0,34.427,21.016,27.872,0.379,4.331,,
0,33.24,13.742,30.826,0.26,2.703,,
0,34.412,16.565,30.308,0.356,3.117,,
0,34.021,19.187,29.924,0.427,3.603,,
1.318,32.808,20.263,17.803,0.599,3.504,,
0.457,34.955,21.078,15.005,0.609,1.888,,
1.727,28.087,22.152,8.203,0.548,2.271,,
22.186,27.982,19.914,16.989,0.794,1.654,,
1.554,34.945,20.704,15.558,0.7,1.85,,
0,38.305,21.61,25.417,0.41,2.44,,
0.041,39.811,23.631,14.068,0.443,2.389,,
0.879,40.06,24.338,22.287,0.445,2.351,,
0.108,34.771,23.756,17.347,0.421,2.691,,
3.488,35.212,21.024,13.468,0.551,1.846,,
18.91,31.216,20.637,23.979,0.776,2.114,,
16.316,29.799,22.204,26.177,0.866,2.496,,
8.435,34.944,23.664,25.686,0.803,2.124,,
3.108,36.224,23.062,21.872,0.645,1.443,,
22.814,33.066,24.068,23.533,0.77,1.733,,
0.755,39.943,25.376,24.829,0.554,2.734,,
0,40.114,27.01,28.881,0.367,3.858,,
0,38.95,26.857,18.731,0.417,3.369,,
0.137,36.685,26.91,11.365,0.489,1.736,,
16.795,35.572,21.693,25.012,0.754,1.226,,
15.209,38.538,22.017,24.728,0.757,1.777,,
4.511,38.423,21.059,21.958,0.663,1.971,,
12.202,31.967,21.013,26.023,0.768,2.237,,
10.64,29.403,22.589,27.337,0.831,2.792,,
15.017,27.746,20.485,24.24,0.864,2.372,,
0.893,36.138,19.684,26.674,0.585,1.932,,
0,37.796,22.388,21.638,0.537,1.697,,
34.212,31.746,23.773,6.215,0.796,2.383,,
47.622,29.753,22.723,18.938,0.88,2.463,,
9.335,33.189,22.896,25.076,0.798,4.028,,
0,36.813,26.07,27.51,0.575,3.643,,
0,36.812,24.982,28.331,0.524,3.511,,
0,37.546,25.97,26.697,0.55,3.942,,
0.00E+00,37.376,27.072,14.521,0.449,2.96,,
0.041,41.657,27.328,18.357,0.441,2.573,,
0.35,41.845,27.015,21.383,0.43,2.485,,
6.88,34.109,23.07,24.181,0.662,3.306,,
0,33.842,20.945,28.007,0.453,2.791,,
0,35.394,18.491,28.79,0.374,1.842,,
0,37.885,23.473,24.481,0.318,2.319,,
0,39.583,23.72,28.212,0.323,3.335,,
0.179,37.174,25.779,15.073,0.402,3.251,,
0,39.382,24.794,21.605,0.378,2.73,,
1.181,36.964,22.921,18.059,0.424,2.491,,
0,38.386,25.238,22.017,0.423,3.333,,
2.328,37.557,24.248,24.996,0.512,3.414,,
0,34.964,25.143,17.384,0.453,2.935,,
0,35.307,25.099,13.263,0.444,2.73,,
0.822,38.283,24.791,24.388,0.429,3.101,,
3.155,37.594,24.518,23.469,0.548,3.402,,
5.351,37.143,23.035,19.622,0.651,2.602,,
3.687,38.248,22.891,17.513,0.614,2.182,,
3.205,40.234,24.126,19.142,0.559,2.132,,
4.824,40.996,24.04,18.681,0.606,1.38,,
2.057,38.97,24.846,12.915,0.514,2.01,,
0.366,41.104,26.136,14.091,0.457,1.963,,
